GEOID,max_predicted_time,mean_predicted_time,travel_speed,cons_time_100,cons_circuity_100,circuity,lat,lon,distance_to_fixed_point,stops_within_mbg,n_stops,med_inc,pct_white,pop
510131012001,36.51851851851851,27.600823045267486,6.968072458163984,0.18016679924430745,0.30896024957177864,0.46308208042333926,38.9482074601596,-77.06113109595523,5.12337330679415,"['56886', '58505', '59109', '59426', '61575', '62704']",6,,,
510131012002,26.493827160493822,25.493827160493822,7.146386483912123,0.23639240702992953,0.36402138741392115,0.4372496752105262,38.9482074601596,-77.06113109595523,5.12337330679415,"['59107', '59108', '59170', '61538']",4,,,
510131012003,25.975308641975307,25.975308641975307,8.362856463878327,0.2805260017897982,0.3168427906189301,0.4954526765743353,38.9482074601596,-77.06113109595523,5.12337330679415,['59169'],1,,,
510131013001,23.493827160493822,21.798941798941797,7.56660682814227,0.2713484033864118,0.28384313558458296,0.44885951674647856,38.9482074601596,-77.06113109595523,5.12337330679415,"['58809', '59031', '59117', '59452', '59453', '62615', '63333']",7,,,
510131013002,23.506172839506178,23.333333333333332,7.3743498523778355,0.23170635709787546,0.351366931788683,0.4461698400171124,38.9482074601596,-77.06113109595523,5.12337330679415,"['58608', '59025', '63581']",3,,,
510131013003,31.012345679012345,27.94074074074074,5.857805639212755,0.06441067167147259,0.17878821028624983,0.47741560297274266,38.9482074601596,-77.06113109595523,5.12337330679415,"['55471', '55493', '56893', '57164', '60000', '60479', '60690', '61555', '64202', '64261']",10,,,
510131013004,17.456790123456788,15.228395061728394,9.098768147468498,0.3653619680322163,0.29827760919652535,0.4239490594015162,38.9482074601596,-77.06113109595523,5.12337330679415,"['58812', '59752', '60592', '62083', '62334', '63168', '63194', '63195']",8,,,
510131013005,23.0,21.66172839506173,7.581717666416218,0.27710301282688665,0.24224272765834326,0.4568301234666522,38.9482074601596,-77.06113109595523,5.12337330679415,"['56811', '57172', '57572', '58308', '58380', '59518', '61327', '62174', '62692', '63009']",10,,,
510131013006,32.02469135802469,24.589065255731924,7.0656066663378185,0.21918901546896966,0.25922010015128377,0.46747274777762116,38.9482074601596,-77.06113109595523,5.12337330679415,"['56953', '57632', '58262', '60438', '61953', '62081', '62629']",7,,,
510131014011,24.925925925925924,18.008818342151674,8.133628341107046,0.29154711004417677,0.27266768861291796,0.42981069388737075,38.9482074601596,-77.06113109595523,5.12337330679415,"['55657', '59671', '60674', '61261', '61638', '62700', '62701']",7,,,
510131014021,23.876543209876544,20.419753086419757,6.935985859315751,0.2392871051672135,0.2504043136516538,0.4427588801496279,38.9482074601596,-77.06113109595523,5.12337330679415,"['59384', '60666', '61963']",3,,,
510131014022,29.51851851851852,24.85061728395062,5.672140658656966,0.1328937555931191,0.21619588531349532,0.4522156654024526,38.9482074601596,-77.06113109595523,5.12337330679415,"['55084', '56845', '56996', '60206', '60339', '60374', '62616', '62744', '64266', '64398']",10,,,
510131014062,12.0,12.0,9.772222222222222,0.4325966988167444,0.296264283500573,0.4245647202543964,38.9482074601596,-77.06113109595523,5.12337330679415,['59679'],1,,,
510131014063,21.876543209876544,16.938271604938272,7.677914158515174,0.33048653922640936,0.30432707446555646,0.42419376179922197,38.9482074601596,-77.06113109595523,5.12337330679415,"['60385', '60635']",2,,,
510131014071,14.0,14.0,9.459523809523809,0.4089564482450034,0.2596229788179421,0.4410713853731604,38.9482074601596,-77.06113109595523,5.12337330679415,['56031'],1,,,
510131014082,14.0,14.0,9.459523809523809,0.3714359401411951,0.23285373377137009,0.42691388849413237,38.9482074601596,-77.06113109595523,5.12337330679415,"['56030', '59410', '63317']",3,,,
510131014091,14.0,14.0,9.459523809523809,0.3754733436081004,0.24555324376416623,0.43327336589038196,38.9482074601596,-77.06113109595523,5.12337330679415,"['55523', '55524', '55959', '56023', '56024', '57211', '59115', '59359', '59383', '59670', '60722', '63382']",12,,,
510131014092,14.0,14.0,9.459523809523809,0.392366635179477,0.2467278062481518,0.4196774665048935,38.9482074601596,-77.06113109595523,5.12337330679415,['56037'],1,,,
510131015011,18.123456790123456,17.623456790123456,5.82657658011626,0.15100178979815054,0.12858094886330973,0.46076194521249914,38.9482074601596,-77.06113109595523,5.12337330679415,"['62518', '62923']",2,,,
510131015012,16.604938271604937,16.604938271604937,5.781747211895911,0.2107642686685891,0.138583745053559,0.4602567102596643,38.9482074601596,-77.06113109595523,5.12337330679415,['60379'],1,,,
510131015013,12.160493827160494,12.160493827160494,7.651827411167513,0.2711171323456299,0.1054911052429738,0.4662052804376355,38.9482074601596,-77.06113109595523,5.12337330679415,['55288'],1,,,
510131015021,17.123456790123456,16.950617283950617,5.827897953112143,0.17202259620165053,0.13000634237127376,0.46068908103053374,38.9482074601596,-77.06113109595523,5.12337330679415,"['57016', '57890', '59991']",3,,,
510131015022,11.0,11.0,9.52121212121212,0.39965555707467426,0.2807940267522146,0.4249104234777567,38.9482074601596,-77.06113109595523,5.12337330679415,"['57614', '60687', '61262', '63193']",4,,,
510131015023,11.0,10.0,9.71245791245791,0.3438509868748135,0.1749634477481142,0.4466620802590574,38.9482074601596,-77.06113109595523,5.12337330679415,"['57317', '64173']",2,,,
510131015031,19.123456790123456,14.69753086419753,8.07866544724195,0.29983469225415127,0.2000349944569385,0.4468532560266157,38.9482074601596,-77.06113109595523,5.12337330679415,"['61433', '62971', '63541', '64102']",4,,,
510131015032,18.123456790123456,18.123456790123456,5.802179836512262,0.1804495624937854,0.1391623126770823,0.4600535680278206,38.9482074601596,-77.06113109595523,5.12337330679415,['57042'],1,,,
510131015033,12.0,12.0,9.772222222222222,0.4299415208312617,0.27714273663188793,0.4307546520902843,38.9482074601596,-77.06113109595523,5.12337330679415,"['58297', '59680']",2,,,
510131016011,6.0,6.0,10.011111111111113,0.3162023341950879,0.21987796754162814,0.39952369842257507,38.9482074601596,-77.06113109595523,5.12337330679415,"['57897', '63871']",2,,,
510131016012,9.65432098765432,9.65432098765432,7.806521739130434,0.2847146266282191,0.1248511108109436,0.4302688003771905,38.9482074601596,-77.06113109595523,5.12337330679415,['62831'],1,,,
510131016021,14.604938271604938,13.382716049382715,6.803597560190688,0.22007215123794366,0.07909243520803465,0.4745653656699686,38.9482074601596,-77.06113109595523,5.12337330679415,"['60542', '62852']",2,,,
510131016022,15.592592592592592,11.197530864197532,8.530378874519808,0.28315476782340654,0.09653737599628043,0.46434730665905805,38.9482074601596,-77.06113109595523,5.12337330679415,"['55915', '60275', '63043']",3,,,
510131016031,6.0,6.0,10.011111111111113,0.3938923138112756,0.3382638328547819,0.3451065711173869,38.9482074601596,-77.06113109595523,5.12337330679415,['55082'],1,,,
510131016032,6.0,6.0,10.011111111111113,0.33775759421298596,0.246960186365081,0.367546758054752,38.9482074601596,-77.06113109595523,5.12337330679415,"['56022', '59734']",2,,,
510131016033,6.0,6.0,10.011111111111113,0.30705354479467034,0.24316629985160204,0.4046267476875215,38.9482074601596,-77.06113109595523,5.12337330679415,"['55702', '59216', '62626', '63613', '63954']",5,,,
510131016034,9.65432098765432,9.65432098765432,7.806521739130434,0.25906706771403,0.0662890671695843,0.4509368610227073,38.9482074601596,-77.06113109595523,5.12337330679415,['64341'],1,,,
510131017011,6.209876543209877,6.209876543209877,11.65347912524851,0.41192701600875,0.283322967360407,0.3904427970324387,38.9482074601596,-77.06113109595523,5.12337330679415,['64047'],1,,,
